date, pm25, pm10, o3, no2, so2, co
2016/9/1, , 16, 49, 12, 14, 
2016/9/2, , 16, 46, 8, 7, 
2016/9/3, , 19, 43, 4, 3, 
2016/9/4, , 15, 24, 4, 5, 
2016/9/5, , 9, 29, 6, 6, 
2016/9/6, , 10, 30, 4, 4, 
2016/9/7, , 9, 46, 11, 10, 
2016/9/8, , 16, 53, 12, 12, 
2016/9/9, , 15, 49, 11, 8, 
2016/9/10, , 25, 53, 7, 5, 
2016/9/11, , 23, 27, 11, 12, 
2016/9/12, , 21, 38, 10, 9, 
2016/9/13, , 31, 39, 10, 11, 
2016/9/14, , 34, 37, 10, 13, 
2016/9/15, , 31, 35, 8, 10, 
2016/9/16, , 22, 24, 5, 7, 
2016/9/17, , 12, 21, 3, 4, 
2016/9/18, , 6, 12, 8, 11, 
2016/9/19, , 6, 19, 7, 8, 
2016/9/20, , 13, 20, 9, 9, 
2016/9/21, , 17, 28, 8, 7, 
2016/9/22, , 15, 25, 12, 12, 
2016/9/23, , 17, 33, 8, 6, 
2016/9/24, , 21, 29, 10, 8, 
2016/9/25, , 18, 31, 14, 15, 
2016/9/26, , 17, 19, 14, 15, 
2016/9/27, , 25, 32, 9, 10, 
2016/9/28, , 25, 35, 10, 12, 
2016/9/29, , 11, 40, 12, 15, 
2016/9/30, , 10, 31, 13, 13, 
2016/4/1, , 12, 18, 6, 6, 
2016/4/2, , 15, 28, 10, 9, 
2016/4/3, , 19, 31, 15, 18, 
2016/4/4, , 18, 26, 16, 17, 
2016/4/5, , 30, 33, 5, 7, 
2016/4/6, , 18, 28, 9, 12, 
2016/4/7, , 7, 29, 10, 12, 
2016/4/8, , 9, 25, 8, 7, 
2016/4/9, , 16, 31, 8, 6, 
2016/4/10, , 22, 28, 9, 8, 
2016/4/11, , 20, 33, 15, 13, 
2016/4/12, , 22, 34, 12, 12, 
2016/4/13, , 11, 32, 7, 8, 
2016/4/14, , 6, 28, 13, 14, 
2016/4/15, , 5, 32, 10, 7, 
2016/4/16, , 7, 26, 6, 7, 
2016/4/17, , 5, 26, 6, 7, 
2016/4/18, , 8, 34, 8, 9, 
2016/4/19, , 10, 37, 11, 10, 
2016/4/20, , 15, 37, 11, 10, 
2016/4/21, , 19, 43, 16, 14, 
2016/4/22, , 22, 33, 12, 10, 
2016/4/23, , 21, 34, 3, 3, 
2016/4/24, , 11, 28, 6, 7, 
2016/4/25, , 6, 35, 8, 11, 
2016/4/26, , 3, 36, 6, 6, 
2016/4/27, , 5, 36, 9, 11, 
2016/4/28, , 5, 45, 12, 9, 
2016/4/29, , 10, 43, 11, 8, 
2016/4/30, , 12, 32, 4, 4, 
2016/5/1, , 11, 35, 10, 11, 
2016/5/2, , 16, 41, 8, 9, 
2016/5/3, , 19, 37, 6, 7, 
2016/5/4, , 9, 34, 7, 5, 
2016/5/5, , 9, 45, 6, 6, 
2016/5/6, , 11, 49, 6, 6, 
2016/5/7, , 11, 50, 4, 4, 
2016/5/8, , 12, 49, 6, 7, 
2016/5/9, , 17, 33, 7, 8, 
2016/5/10, , 15, 35, 7, 6, 
2016/5/11, , 19, 29, 7, 9, 
2016/5/12, , 16, 30, 7, 10, 
2016/5/13, , 6, 43, 4, 5, 
2016/5/14, , 9, 35, 3, 3, 
2016/5/15, , 8, 35, 3, 3, 
2016/5/16, , 7, 33, 6, 7, 
2016/5/17, , 8, 42, 11, 8, 
2016/5/18, , 11, 30, 9, 11, 
2016/5/19, , 10, 32, 6, 7, 
2016/5/20, , 5, 42, 7, 4, 
2016/5/21, , 8, 43, 6, 5, 
2016/5/22, , 10, 37, 5, 7, 
2016/5/23, , 8, 22, 5, 8, 
2016/5/24, , 4, 26, 7, 7, 
2016/5/25, , 8, 43, 7, 6, 
2016/5/26, , 11, 44, 8, 8, 
2016/5/27, , 10, 40, 6, 5, 
2016/5/28, , 15, 36, 6, 6, 
2016/5/29, , 16, 36, 3, 4, 
2016/5/30, , 8, 27, 6, 8, 
2016/5/31, , 4, 33, 6, 6, 
2016/6/1, , 5, 20, 11, 13, 
2016/6/2, , 9, 31, 10, 9, 
2016/6/3, , 11, 32, 6, 6, 
2016/6/4, , 6, 34, 5, 4, 
2016/6/5, , 6, 46, 8, 6, 
2016/6/6, , 10, 46, 7, 7, 
2016/6/7, , 16, 38, 10, 10, 
2016/6/8, , 20, 31, 8, 10, 
2016/6/9, , 13, 49, 7, 7, 
2016/6/10, , 13, , , , 
2016/6/12, , 1, 28, 3, 3, 
2016/6/13, , 1, 28, 4, 6, 
2016/6/14, , 2, 29, 5, 6, 
2016/6/15, , 2, 27, 5, 6, 
2016/6/16, , 5, 33, 3, 4, 
2016/6/17, , 6, 36, 4, 3, 
2016/6/18, , 3, 30, 4, 4, 
2016/6/19, , 3, 36, 5, 6, 
2016/6/20, , 6, 29, 6, 6, 
2016/6/21, , 6, 38, 6, 7, 
2016/6/22, , 3, 45, 7, 5, 
2016/6/23, , 11, 62, 11, 10, 
2016/6/24, , 17, 51, 6, 4, 
2016/6/25, , 17, 24, 4, 4, 
2016/6/26, , 12, 34, 4, 5, 
2016/6/27, , 11, 43, 8, 8, 
2016/6/28, , 7, 32, 7, 6, 
2016/6/29, , 10, 36, 8, 8, 
2016/6/30, , 10, 41, 5, 5, 
2016/1/4, , 25, 21, 14, 16, 
2016/1/5, , 7, 22, 9, 9, 
2016/1/6, , 6, 21, 10, 13, 
2016/1/7, , 6, 27, 10, 12, 
2016/1/8, , 8, 4, 17, 20, 
2016/1/9, , 12, 26, 12, 12, 
2016/1/10, , 8, 32, 9, 13, 
2016/1/11, , 5, 30, 4, 7, 
2016/1/12, , 3, 27, 4, 5, 
2016/1/13, , 4, 22, 11, 15, 
2016/1/14, , 6, 28, 4, 5, 
2016/1/15, , 6, 21, 7, 9, 
2016/1/16, , 7, 27, 4, 5, 
2016/1/17, , 8, 17, 12, 15, 
2016/1/18, , 10, 7, 22, 32, 
2016/1/19, , 22, 16, 25, 25, 
2016/1/20, , 30, 13, 18, 21, 
2016/1/21, , 22, 9, 22, 23, 
2016/1/22, , 25, 19, 15, 12, 
2016/1/23, , 25, 10, 20, 22, 
2016/1/24, , 10, 9, 22, 26, 
2016/1/25, , 11, 12, 22, 27, 
2016/1/27, , 13, 21, 10, 12, 
2016/1/28, , 14, 19, 14, 13, 
2016/1/29, , 11, 29, 9, 9, 
2016/1/30, , 8, 30, 6, 9, 
2016/1/31, , 6, 23, 3, 4, 
2016/2/1, , 5, 29, 5, 7, 
2016/2/2, , 4, 28, 7, 11, 
2016/2/3, , 3, 24, 6, 8, 
2016/2/4, , 4, 20, 12, 15, 
2016/2/5, , 4, 13, 15, 16, 
2016/2/6, , 7, 31, 10, 11, 
2016/2/7, , 8, 32, 8, 11, 
2016/2/8, , 6, 38, 10, 16, 
2016/2/9, , 7, 35, 3, 4, 
2016/2/10, , 5, 31, 10, 11, 
2016/2/11, , 6, 19, 18, 17, 
2016/2/12, , 13, 21, 12, 11, 
2016/2/13, , 11, 27, 6, 7, 
2016/2/14, , 7, 19, 12, 15, 
2016/2/15, , 8, 18, 8, 9, 
2016/2/16, , 13, 17, 8, 10, 
2016/2/17, , 10, 15, 11, 12, 
2016/2/18, , 12, 22, 12, 12, 
2016/2/19, , 15, 29, 5, 6, 
2016/2/20, , 9, 28, 2, 2, 
2016/2/21, , 4, 30, 5, 6, 
2016/2/22, , 10, 27, 5, 6, 
2016/2/23, , 32, 22, 10, 12, 
2016/2/24, , 11, 20, 12, 16, 
2016/2/25, , 10, 26, 11, 11, 
2016/2/26, , 13, 17, 10, 11, 
2016/2/27, , 13, 16, 10, 10, 
2016/2/28, , 21, 13, 12, 15, 
2016/2/29, , 20, 21, 10, 12, 
2016/3/1, , 13, 30, 7, 10, 
2016/3/2, , 15, 29, 7, 9, 
2016/3/3, , 5, 27, 7, 8, 
2016/3/4, , 7, 25, 12, 11, 
2016/3/5, , 8, 32, 5, 4, 
2016/3/6, , 6, 23, 9, 11, 
2016/3/7, , 6, 24, 16, 17, 
2016/3/8, , 14, 21, 18, 15, 
2016/3/9, , 20, 19, 18, 17, 
2016/3/10, , 27, 27, 13, 12, 
2016/3/11, , 35, 21, 5, 5, 
2016/3/12, , 25, 21, 2, 2, 
2016/3/13, , 16, 26, 5, 5, 
2016/3/14, , 11, 13, 20, 22, 
2016/3/15, , 25, 26, 5, 6, 
2016/3/16, , 19, 27, 13, 14, 
2016/3/17, , 15, 31, 20, 18, 
2016/3/18, , 26, 23, 15, 13, 
2016/3/19, , 34, 22, 6, 6, 
2016/3/20, , 34, 24, 9, 11, 
2016/3/21, , 21, 28, 10, 11, 
2016/3/22, , 18, 24, 14, 14, 
2016/3/23, , 21, 24, 12, 13, 
2016/3/24, , 14, 29, 9, 6, 
2016/3/25, , 25, 30, 4, 5, 
2016/3/26, , 12, 28, 7, 7, 
2016/3/27, , 10, 35, 4, 4, 
2016/3/28, , 5, 32, 6, 5, 
2016/3/29, , 5, 29, 8, 10, 
2016/3/30, , 9, 32, 9, 12, 
2016/3/31, , 8, 16, 12, 11, 
2015/10/1, , 11, 21, 10, 11, 
2015/10/2, , 16, 25, 13, 11, 
2015/10/3, , 20, 34, 9, 7, 
2015/10/4, , 21, 18, 12, 14, 
2015/10/5, , 9, 24, 10, 10, 
2015/10/6, , 10, 17, 12, 16, 
2015/10/7, , 9, 19, 11, 13, 
2015/10/8, , 9, 21, 11, 10, 
2015/10/9, , 12, 13, 9, 8, 
2015/10/10, , 15, 18, 5, 5, 
2015/10/11, , 18, 19, 9, 10, 
2015/10/12, , 19, 5, 10, 11, 
2015/10/13, , 26, 16, 11, 11, 
2015/10/14, , 24, 5, 13, 15, 
2015/10/15, , 15, 7, 11, 13, 
2015/10/16, , 11, 13, 10, 10, 
2015/10/17, , 9, 10, 11, 11, 
2015/10/18, , 14, 8, 13, 15, 
2015/10/19, , 15, 14, 13, 16, 
2015/10/20, , 16, 13, 13, 14, 
2015/10/21, , 19, 23, 12, 11, 
2015/10/22, , 16, 17, 9, 11, 
2015/10/23, , 13, 9, 8, 8, 
2015/10/24, , 9, 17, 8, 8, 
2015/10/25, , 12, 9, 9, 9, 
2015/10/26, , 15, 8, 8, 9, 
2015/10/27, , 19, 8, 9, 11, 
2015/10/28, , 21, 3, 14, 16, 
2015/10/29, , 20, 8, 9, 10, 
2015/10/30, , 22, 9, 8, 8, 
2015/10/31, , 26, 9, 10, 12, 
2015/11/1, , 26, 3, 15, 19, 
2015/11/2, , 23, 2, 17, 21, 
2015/11/3, , 27, 14, 19, 23, 
2015/11/4, , 29, 13, 17, 20, 
2015/11/5, , 21, 20, 15, 19, 
2015/11/6, , 20, 17, 10, 10, 
2015/11/7, , 13, 18, 9, 9, 
2015/11/8, , 10, 23, 8, 9, 
2015/11/9, , 9, 29, 11, 15, 
2015/11/10, , 9, 17, 21, 23, 
2015/11/11, , 14, 19, 16, 16, 
2015/11/12, , 24, 17, 13, 16, 
2015/11/13, , 17, 26, 5, 5, 
2015/11/14, , 12, 28, 2, 2, 
2015/11/15, , 10, 21, 8, 10, 
2015/11/16, , 24, 22, 10, 10, 
2015/11/17, , 26, 26, 4, 6, 
2015/11/18, , 9, 28, 4, 5, 
2015/11/19, , 4, 25, 9, 15, 
2015/11/20, , 3, 26, 6, 8, 
2015/11/21, , 4, 24, 4, 5, 
2015/11/22, , 5, 23, 12, 15, 
2015/11/23, , 8, 12, 19, 22, 
2015/11/24, , 13, 18, 13, 16, 
2015/11/25, , 10, 9, 14, 17, 
2015/11/26, , 11, 6, 15, 16, 
2015/11/27, , 16, 20, 8, 8, 
2015/11/28, , 15, 32, 2, 2, 
2015/11/29, , 5, 33, 3, 4, 
2015/11/30, , 4, 32, 4, 6, 
2015/12/1, , 3, 25, 11, 16, 
2015/12/2, , 4, 15, 12, 14, 
2015/12/3, , 7, 18, 15, 18, 
2015/12/4, , 13, 15, 14, 16, 
2015/12/5, , 14, 23, 11, 10, 
2015/12/6, , 10, 11, 16, 19, 
2015/12/7, , 9, 4, 14, 17, 
2015/12/8, , 18, 11, 17, 20, 
2015/12/9, , 15, 7, 15, 17, 
2015/12/10, , 12, 18, 17, 21, 
2015/12/11, , 10, 29, 9, 12, 
2015/12/12, , 11, 23, 13, 11, 
2015/12/13, , 13, 9, 18, 20, 
2015/12/14, , 19, 7, 24, 29, 
2015/12/15, , 19, 10, 20, 23, 
2015/12/16, , 18, 18, 16, 21, 
2015/12/17, , 9, 7, 17, 21, 
2015/12/18, , 9, 2, 13, 14, 
2015/12/19, , 15, 2, 9, 10, 
2015/12/20, , 17, 20, 13, 16, 
2015/12/21, , 12, 26, 15, 20, 
2015/12/22, , 8, 25, 13, 12, 
2015/12/23, , 11, 13, 17, 19, 
2015/12/24, , 13, 24, 9, 10, 
2015/12/25, , 10, 19, 13, 16, 
2015/12/26, , 8, 10, 18, 21, 
2015/12/27, , 11, 5, 17, 18, 
2015/12/28, , 14, 2, 16, 20, 
2015/12/29, , 21, 8, 10, 10, 
2015/12/30, , 28, , , , 
2016/1/1, , 52, 11, 6, , 
2016/1/2, , 24, 8, 9, 9, 
2016/1/3, , 18, 24, 7, 9, 
2015/7/1, , 25, 56, 10, 9, 
2015/7/2, , 24, 66, 8, 8, 
2015/7/3, , 25, 68, 6, 5, 
2015/7/4, , 27, 56, 6, 3, 
2015/7/5, , 30, 53, 7, 8, 
2015/7/6, , 27, 59, 8, 7, 
2015/7/7, , 29, 40, 6, 8, 
2015/7/8, , 19, 31, 5, 6, 
2015/7/9, , 9, 45, 8, 7, 
2015/7/10, , 11, 61, 7, 6, 
2015/7/11, , 15, 70, 6, 3, 
2015/7/12, , 19, 32, 6, 8, 
2015/7/13, , 13, 39, 7, 8, 
2015/7/14, , 13, 45, 7, 7, 
2015/7/15, , 15, 67, 6, 7, 
2015/7/16, , 17, 70, 9, 10, 
2015/7/17, , 20, 52, 3, 5, 
2015/7/18, , 17, 50, 5, 2, 
2015/7/19, , 21, 39, 6, 7, 
2015/7/20, , 13, 47, 9, 9, 
2015/7/21, , 13, 57, 12, 11, 
2015/7/22, , 21, 40, 6, 7, 
2015/7/23, , 14, 56, 7, 6, 
2015/7/24, , 10, 38, 2, 2, 
2015/7/25, , 12, 44, 3, 3, 
2015/7/26, , 9, 31, 4, 4, 
2015/7/27, , 9, 35, 3, 3, 
2015/7/28, , 7, 31, 5, 6, 
2015/7/29, , 9, 42, 5, 6, 
2015/7/30, , 6, 47, 7, 7, 
2015/7/31, , 10, 39, 9, 9, 
2015/8/1, , 17, 46, 4, 3, 
2015/8/2, , 17, 50, 5, 5, 
2015/8/3, , 12, 59, 8, 10, 
2015/8/4, , 14, 61, 5, 6, 
2015/8/5, , 15, 71, 10, 9, 
2015/8/6, , 16, 70, 9, 7, 
2015/8/7, , 20, 85, 10, 5, 
2015/8/8, , 21, 71, 5, 4, 
2015/8/9, , 18, 71, 5, 6, 
2015/8/10, , 17, 73, 6, 5, 
2015/8/11, , 26, 71, 12, 10, 
2015/8/12, , 27, 70, 12, 8, 
2015/8/13, , 30, 74, 6, 5, 
2015/8/14, , 25, 42, 3, 3, 
2015/8/15, , 11, 26, 2, 3, 
2015/8/16, , 6, 19, 6, 8, 
2015/8/17, , 3, 33, 8, 8, 
2015/8/18, , 8, 20, 10, 12, 
2015/8/19, , 13, 33, 6, 8, 
2015/8/20, , 15, 36, 8, 9, 
2015/8/21, , 10, 47, 6, 4, 
2015/8/22, , 11, 44, 6, 6, 
2015/8/23, , 15, 36, 6, 7, 
2015/8/24, , 17, 31, 4, 5, 
2015/8/25, , 8, 35, 7, 5, 
2015/8/26, , 7, 43, 10, 9, 
2015/8/27, , 8, 46, 9, 8, 
2015/8/28, , 15, 47, 7, 5, 
2015/8/29, , 18, 59, 12, 7, 
2015/8/30, , 18, 61, 12, 9, 
2015/8/31, , 19, 54, 7, 10, 
2015/9/1, , 17, 23, 5, 7, 
2015/9/2, , 16, 12, 10, 13, 
2015/9/3, , 9, 34, 7, 8, 
2015/9/4, , 9, 31, 5, 5, 
2015/9/5, , 6, 29, 2, 2, 
2015/9/6, , 6, 22, 7, 8, 
2015/9/7, , 6, 29, 6, 5, 
2015/9/8, , 10, 30, 8, 6, 
2015/9/9, , 9, 25, 6, 6, 
2015/9/10, , 10, 35, 10, 9, 
2015/9/11, , 13, 39, 7, 6, 
2015/9/12, , 12, 36, 6, 6, 
2015/9/13, , 11, 27, 10, 9, 
2015/9/14, , 10, 32, 6, 7, 
2015/9/15, , 6, 35, 7, 7, 
2015/9/16, , 7, 31, 8, 11, 
2015/9/17, , 9, 24, 8, 10, 
2015/9/18, , 9, 23, 6, 7, 
2015/9/19, , 7, 27, 5, 5, 
2015/9/20, , 9, 32, 11, 10, 
2015/9/21, , 8, 31, 12, 10, 
2015/9/22, , 10, 23, 6, 7, 
2015/9/23, , 8, 13, 10, 13, 
2015/9/24, , 5, 18, 12, 13, 
2015/9/25, , 11, 26, 11, 10, 
2015/9/26, , 14, 28, 3, 3, 
2015/9/27, , 13, 23, 7, 8, 
2015/9/28, , 9, 28, 8, 6, 
2015/9/29, , 11, 27, 4, 5, 
2015/9/30, , 10, 23, 7, 8, 
2015/4/1, , 6, 30, 5, 6, 
2015/4/2, , 7, 35, 4, 4, 
2015/4/3, , 8, 30, 5, 5, 
2015/4/4, , 9, 33, 2, 2, 
2015/4/5, , 10, 32, 11, 9, 
2015/4/6, , 11, 28, 12, 14, 
2015/4/7, , 11, 33, 14, 13, 
2015/4/8, , 12, 34, 16, 11, 
2015/4/9, , 21, 47, 17, 14, 
2015/4/10, , 21, 48, 9, 3, 
2015/4/11, , 20, 41, 5, 5, 
2015/4/12, , 12, 36, 10, 9, 
2015/4/13, , 13, 37, 9, 10, 
2015/4/14, , 16, 38, 10, 11, 
2015/4/15, , 11, 45, 12, 11, 
2015/4/16, , 12, 35, 10, 12, 
2015/4/17, , 21, 36, 4, 4, 
2015/4/18, , 18, 39, 8, 3, 
2015/4/19, , 11, 40, 12, 12, 
2015/4/20, , 13, 38, 15, 14, 
2015/4/21, , 17, 42, 13, 12, 
2015/4/22, , 17, 32, 10, 13, 
2015/4/23, , 18, 47, 13, 13, 
2015/4/24, , 17, 47, 12, 8, 
2015/4/25, , 16, 41, 4, 3, 
2015/4/26, , 14, 36, 10, 11, 
2015/4/27, , 9, 28, 7, 9, 
2015/4/28, , 10, 35, 6, 6, 
2015/4/29, , 12, 34, 9, 9, 
2015/4/30, , 13, 31, 4, 4, 
2015/5/1, , 10, 18, 7, 3, 
2015/5/2, , 7, 20, 5, , 
2015/5/3, , 8, 22, 7, , 
2015/5/4, , 7, 30, 8, 10, 
2015/5/5, , 8, 30, 8, 15, 
2015/5/6, , 13, 40, 8, 8, 
2015/5/7, , 7, 37, 11, 11, 
2015/5/8, , 9, 34, 6, 6, 
2015/5/9, , 10, 40, 4, 2, 
2015/5/10, , 9, 38, 10, 7, 
2015/5/11, , 10, 50, 9, 10, 
2015/5/12, , 13, 40, 7, 8, 
2015/5/13, , 22, 41, 5, 4, 
2015/5/14, , 26, 22, 11, 12, 
2015/5/15, , 15, 45, 7, 5, 
2015/5/16, , 21, 35, 3, 3, 
2015/5/17, , 13, 39, 7, 8, 
2015/5/18, , 10, 32, 10, 11, 
2015/5/19, , 12, 23, 10, 14, 
2015/5/20, , 6, 23, 9, 12, 
2015/5/21, , 8, 34, 8, 8, 
2015/5/22, , 10, 30, 8, 9, 
2015/5/23, , 12, 36, 3, 3, 
2015/5/24, , 10, 29, 5, 5, 
2015/5/25, , 13, 29, 7, 9, 
2015/5/26, , 13, 28, 8, 9, 
2015/5/27, , 11, 46, 8, 7, 
2015/5/28, , 13, 41, 11, 10, 
2015/5/29, , 14, 36, 4, 3, 
2015/5/30, , 14, 34, 4, 3, 
2015/5/31, , 9, 38, 7, 7, 
2015/6/1, , 11, 39, 6, 6, 
2015/6/2, , 10, 46, 9, 6, 
2015/6/3, , 12, 50, 5, 3, 
2015/6/4, , 16, 51, 7, 7, 
2015/6/5, , 18, 63, 7, 5, 
2015/6/6, , 16, 57, 3, 2, 
2015/6/7, , 14, 36, 7, 8, 
2015/6/8, , 13, 23, 6, 8, 
2015/6/9, , 11, 26, 3, 4, 
2015/6/10, , 10, 35, 6, 6, 
2015/6/11, , 17, 63, 10, 11, 
2015/6/12, , 17, 43, 7, 5, 
2015/6/13, , 15, 40, 4, 4, 
2015/6/14, , 15, 37, 10, 13, 
2015/6/15, , 14, 38, 7, 5, 
2015/6/16, , 19, 39, 7, 7, 
2015/6/17, , 16, 35, 8, 8, 
2015/6/18, , 18, 28, 6, 8, 
2015/6/19, , 15, 26, 5, 5, 
2015/6/20, , 10, 29, 3, 2, 
2015/6/21, , 6, 26, 4, 5, 
2015/6/22, , 7, 33, 4, 5, 
2015/6/23, , 6, 35, 5, 6, 
2015/6/24, , 6, 41, 9, 8, 
2015/6/25, , 11, 54, 11, 11, 
2015/6/26, , 13, 39, 11, 9, 
2015/6/27, , 17, 42, 4, 3, 
2015/6/28, , 14, 46, 9, 10, 
2015/6/29, , 14, 61, 10, 11, 
2015/6/30, , 18, 66, 10, 8, 
2015/1/1, , 89, 29, 13, 12, 
2015/1/2, , 46, 23, 9, 13, 
2015/1/3, , 11, 26, 3, 4, 
2015/1/4, , 6, 23, 10, 13, 
2015/1/5, , 7, 11, 16, 17, 
2015/1/6, , 10, 9, 20, 20, 
2015/1/7, , 14, 31, 13, 15, 
2015/1/8, , 12, 29, 4, 5, 
2015/1/9, , 6, 26, 1, 1, 
2015/1/10, , 3, 29, 2, 2, 
2015/1/11, , 4, 29, 7, 9, 
2015/1/12, , 5, 25, 19, 18, 
2015/1/13, , 8, 26, 8, 8, 
2015/1/14, , 9, 11, 14, 17, 
2015/1/15, , 6, 1, 20, 22, 
2015/1/16, , 11, 11, 17, 20, 
2015/1/17, , 17, 17, 12, 10, 
2015/1/18, , 10, 15, 10, 13, 
2015/1/19, , 10, 5, 20, 23, 
2015/1/20, , 18, 17, 11, 10, 
2015/1/21, , 22, 7, 12, 16, 
2015/1/22, , 25, 3, 11, 12, 
2015/1/23, , 25, 5, 11, 11, 
2015/1/24, , 20, 22, 8, 8, 
2015/1/25, , 17, 25, 10, 13, 
2015/1/26, , 9, 20, 9, 12, 
2015/1/27, , 6, 20, 12, 16, 
2015/1/28, , 10, 29, 9, 12, 
2015/1/29, , 6, 30, 9, 8, 
2015/1/30, , 4, 28, 11, 13, 
2015/1/31, , 6, 25, 7, 6, 
2015/2/1, , 10, 24, 7, 11, 
2015/2/2, , 5, 19, 20, 25, 
2015/2/3, , 8, 6, 30, 33, 
2015/2/4, , 22, 26, 11, 9, 
2015/2/5, , 27, 27, 6, 7, 
2015/2/6, , 24, 28, 10, 10, 
2015/2/7, , 28, 30, 7, 6, 
2015/2/8, , 28, 28, 7, 9, 
2015/2/9, , 10, 23, 14, 17, 
2015/2/10, , 11, 14, 16, 13, 
2015/2/11, , 20, 9, 15, 18, 
2015/2/12, , 22, 9, 17, 19, 
2015/2/13, , 16, 9, 15, 16, 
2015/2/14, , 19, 22, 9, 9, 
2015/2/15, , 32, 15, 14, 16, 
2015/2/16, , 39, 4, 21, 25, 
2015/2/17, , 29, 12, 10, 12, 
2015/2/18, , 28, 10, 21, 24, 
2015/2/19, , 32, 30, 24, 24, 
2015/2/20, , 28, 22, 21, 19, 
2015/2/21, , 22, 20, 9, 9, 
2015/2/22, , 20, 23, 12, 12, 
2015/2/23, , 18, 25, 8, 10, 
2015/2/24, , 6, 20, 14, 17, 
2015/2/25, , 10, 23, 17, 16, 
2015/2/26, , 19, 17, 20, 21, 
2015/2/27, , 17, 23, 10, 10, 
2015/2/28, , 12, 28, 8, 6, 
2015/3/1, , 10, 32, 6, 10, 
2015/3/2, , 3, 34, 10, 14, 
2015/3/3, , 6, 29, 10, 12, 
2015/3/4, , 9, 22, 12, 15, 
2015/3/5, , 10, 26, 16, 15, 
2015/3/6, , 13, 30, 15, 12, 
2015/3/7, , 15, 27, 11, 8, 
2015/3/8, , 17, 21, 21, 22, 
2015/3/9, , 19, 21, 24, 26, 
2015/3/10, , 29, 25, 13, 13, 
2015/3/11, , 32, 22, 16, 13, 
2015/3/12, , 17, 24, 11, 9, 
2015/3/13, , 20, 23, 11, 8, 
2015/3/14, , 26, 25, 5, 5, 
2015/3/15, , 30, 21, 14, 19, 
2015/3/16, , 25, 35, 13, 12, 
2015/3/17, , 22, 23, 21, 21, 
2015/3/18, , 28, 35, 18, 15, 
2015/3/19, , 39, 35, 19, 16, 
2015/3/20, , 41, 36, 13, 10, 
2015/3/21, , 42, 19, 4, 4, 
2015/3/22, , 40, 16, 7, 8, 
2015/3/23, , 37, 25, 15, 16, 
2015/3/24, , 26, 26, 16, 17, 
2015/3/25, , 26, 9, 12, 13, 
2015/3/26, , 35, 28, 7, 8, 
2015/3/27, , 19, 38, 6, 5, 
2015/3/28, , 11, 31, 2, 2, 
2015/3/29, , 10, 31, 4, 6, 
2015/3/30, , 5, 34, 3, 3, 
2015/3/31, , 5, 33, 3, 4, 
2014/10/1, , 23, 25, 11, 12, 
2014/10/2, , 18, 27, 6, 6, 
2014/10/3, , 15, 15, 6, 6, 
2014/10/4, , 15, 19, 3, 4, 
2014/10/5, , 18, 10, 8, 9, 
2014/10/6, , 15, 21, 11, 13, 
2014/10/7, , 15, 19, 11, 10, 
2014/10/8, , 14, 29, 11, 17, 
2014/10/9, , 14, 19, 15, 17, 
2014/10/10, , 19, 16, 10, 10, 
2014/10/11, , 31, 13, 9, 10, 
2014/10/12, , 17, 6, 13, 16, 
2014/10/13, , 17, 28, 12, 14, 
2014/10/14, , 12, 21, 14, 17, 
2014/10/15, , 11, 21, 11, 13, 
2014/10/16, , 11, 19, 10, 12, 
2014/10/17, , 9, 13, 7, 7, 
2014/10/18, , 7, 27, 6, 6, 
2014/10/19, , 9, 25, 10, 15, 
2014/10/20, , 10, 27, 9, 17, 
2014/10/21, , 13, 27, 3, 4, 
2014/10/22, , 6, 22, 8, 10, 
2014/10/23, , 7, 17, 9, 13, 
2014/10/24, , 13, 5, 12, 12, 
2014/10/25, , 14, 16, 6, 5, 
2014/10/26, , 11, 13, 4, 6, 
2014/10/27, , 10, 7, 10, 14, 
2014/10/28, , 13, 12, 15, 19, 
2014/10/29, , 13, 9, 18, 21, 
2014/10/30, , 23, 7, 12, 13, 
2014/10/31, , 23, 8, 9, 10, 
2014/11/1, , 21, 14, 10, 11, 
2014/11/2, , 18, 11, 15, 17, 
2014/11/3, , 13, 33, 9, 10, 
2014/11/4, , 10, 20, 12, 16, 
2014/11/5, , 12, 13, 17, 23, 
2014/11/6, , 10, 5, 14, 14, 
2014/11/7, , 10, 20, 10, 11, 
2014/11/8, , 10, 12, 5, 7, 
2014/11/9, , 11, 4, 10, 13, 
2014/11/10, , 13, 2, 10, 10, 
2014/11/11, , 18, 10, 11, 14, 
2014/11/12, , 14, 1, 13, 15, 
2014/11/13, , 18, 2, 11, 11, 
2014/11/14, , 14, 3, 9, 9, 
2014/11/15, , 12, 27, 7, 5, 
2014/11/16, , 11, 5, 11, 12, 
2014/11/17, , 9, 14, 10, 12, 
2014/11/18, , 13, 18, 8, 10, 
2014/11/19, , 7, 8, 10, 12, 
2014/11/20, , 11, 5, 10, 11, 
2014/11/21, , 16, 2, 8, 8, 
2014/11/22, , 19, 1, 7, 8, 
2014/11/23, , 16, , 11, 14, 
2014/11/24, , 10, 8, 7, 8, 
2014/11/25, , 28, 8, 7, 9, 
2014/11/26, , 23, 1, 9, 10, 
2014/11/27, , 26, 2, 9, 9, 
2014/11/28, , 27, 1, 7, 8, 
2014/11/29, , 18, 3, 5, 5, 
2014/11/30, , 11, 2, 8, 10, 
2014/12/1, , 11, 2, 9, 10, 
